Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Pollution_Level
167,9826,77,2,0.3447730827961149,Good,0.34900161095999566,Good,0.5589395164285128,Good,0.154762348154086,Moderate,Low
70,9832,65,2,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.3927170060713926,Good,-0.06423463482277426,Moderate,Low
70,9833,61,2,-0.20107110354971808,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,-0.13723362914839435,Moderate,Low
166,9881,89,2,0.8906172691419479,Good,-1.1457600706536863,Good,2.2719212569283425,Good,0.3737593311309462,Moderate,Low
166,9886,89,2,-0.20107110354971808,Good,-0.9322226875660174,Good,2.081589952428361,Good,0.3737593311309462,Moderate,Low
138,9889,36,0,-0.20107110354971808,Good,-0.6830957406304038,Good,-0.5830483105713736,Good,-0.5934773436835199,Good,Low
159,9936,40,0,-0.20107110354971808,Good,0.17105379172027163,Good,-0.3927170060713926,Good,-0.6117270922649248,Good,Low
67,9938,50,0,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.3927170060713926,Good,-0.3379808635438496,Good,Low
58,9947,33,0,-0.20107110354971808,Good,-0.07807315521534203,Good,-0.20238570157141153,Good,-0.6482265894277349,Good,Low
130,9957,52,2,-0.20107110354971808,Good,0.5981285578956094,Moderate,-0.20238570157141153,Good,-0.9767220638930253,Good,Low
69,9965,156,3,-0.20107110354971808,Good,0.3134120471120509,Good,-0.5830483105713736,Good,1.5964924860850827,Unhealthy,High
166,9038,54,2,-0.20107110354971808,Good,-0.18484184675917645,Good,1.510596038928418,Good,-0.26498186921822947,Moderate,Low
94,9054,48,0,-0.20107110354971808,Good,-0.14925228291123166,Good,-0.5830483105713736,Good,-0.37448036070665963,Good,Low
33,9119,34,0,-0.20107110354971808,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,-0.70297583517195,Good,Low
69,9158,156,3,-0.20107110354971808,Good,0.20664335556821645,Good,-0.5830483105713736,Good,1.5964924860850827,Unhealthy,High
33,9162,62,2,0.3447730827961149,Good,0.4201807386558853,Good,-0.3927170060713926,Good,-0.11898388056698933,Moderate,Low
33,9166,142,4,1.4364614554877808,Good,3.8011893042106424,Unhealthy for Sensitive Groups,0.17827690742855065,Good,0.6475055598520215,Unhealthy for Sensitive Groups,Low
69,9185,192,3,-0.20107110354971808,Good,0.13546422787232681,Good,-0.5830483105713736,Good,2.253483435015663,Unhealthy,High
146,9188,29,0,-0.20107110354971808,Good,-0.22043141060712126,Good,-0.3927170060713926,Good,-0.7942245780789751,Good,Low
69,9189,500,1,-0.7469152898955511,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,5.647936671156996,Hazardous,High
166,9209,46,0,-0.20107110354971808,Good,-0.5051479213906798,Good,-0.012054397071430436,Good,-0.41097985786946967,Good,Low
122,9210,30,0,-0.20107110354971808,Good,-0.7186853044783486,Good,-0.5830483105713736,Good,-0.70297583517195,Good,Low
113,9221,64,2,0.3447730827961149,Good,-0.14925228291123166,Good,-0.5830483105713736,Good,-0.0824843834041793,Moderate,Low
100,9235,73,2,0.3447730827961149,Good,-0.8254539960221831,Good,0.5589395164285128,Good,0.08176335382846589,Moderate,Low
167,9264,28,0,-0.7469152898955511,Good,-0.3627896659989005,Good,-0.20238570157141153,Good,-0.73947533233476,Good,Low
130,9311,24,0,-0.20107110354971808,Good,-0.3983792298468453,Good,-0.5830483105713736,Good,-0.9402225667302152,Good,Low
159,9319,72,2,-0.20107110354971808,Good,0.20664335556821645,Good,-0.5830483105713736,Good,0.06351360524706087,Moderate,Low
33,9352,98,2,0.8906172691419479,Good,2.2352484949010707,Moderate,-0.3927170060713926,Good,0.3372598339681362,Moderate,Low
174,9439,58,2,-0.20107110354971808,Good,-0.46955835754273495,Good,-0.5830483105713736,Good,-0.1919828748926094,Moderate,Low
77,9449,40,0,-0.20107110354971808,Good,0.13546422787232681,Good,-0.012054397071430436,Good,-0.5204783493578998,Good,Low
130,8518,35,0,-0.20107110354971808,Good,-0.006894027519452412,Good,-0.5830483105713736,Good,-0.8672235724045951,Good,Low
69,8551,111,4,-0.7469152898955511,Good,-0.43396879369479013,Good,-0.5830483105713736,Good,0.7752537999218567,Unhealthy for Sensitive Groups,Low
22,8579,54,2,-0.20107110354971808,Good,-0.8966331237180727,Good,-0.012054397071430436,Good,-0.26498186921822947,Moderate,Low
22,8612,37,0,-0.20107110354971808,Good,-1.1101705068057415,Good,-0.20238570157141153,Good,-0.5752275951021149,Good,Low
121,8628,28,0,-0.20107110354971808,Good,-1.2169391983495759,Good,-0.5830483105713736,Good,-0.73947533233476,Good,Low
164,8651,62,2,-0.7469152898955511,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,-0.11898388056698933,Moderate,Low
58,8700,31,0,-0.7469152898955511,Good,-0.22043141060712126,Good,-0.3927170060713926,Good,-0.684726086590545,Good,Low
22,8755,28,0,-0.20107110354971808,Good,-1.1101705068057415,Good,-0.20238570157141153,Good,-0.73947533233476,Good,Low
22,8764,50,0,-0.20107110354971808,Good,-0.7898644321742382,Good,0.17827690742855065,Good,-0.3379808635438496,Good,Low
22,8780,50,0,-0.20107110354971808,Good,-0.7186853044783486,Good,-0.012054397071430436,Good,-0.3379808635438496,Good,Low
136,8817,38,0,-0.20107110354971808,Good,0.09987466402438201,Good,-0.5830483105713736,Good,-0.8307240752417852,Good,Low
130,8819,50,0,-0.20107110354971808,Good,-0.29161053830301087,Good,0.3686082119285317,Good,-0.3379808635438496,Good,Low
54,8824,51,2,-0.20107110354971808,Good,-0.5407374852386245,Good,0.3686082119285317,Good,-0.31973111496244455,Moderate,Low
164,8825,67,2,-0.7469152898955511,Good,-0.006894027519452412,Good,-0.3927170060713926,Good,-0.02773513765996423,Moderate,Low
100,8842,66,2,0.3447730827961149,Good,-1.038991379109852,Good,0.17827690742855065,Good,-0.04598488624136925,Moderate,Low
77,8857,44,0,-0.20107110354971808,Good,0.13546422787232681,Good,-0.012054397071430436,Good,-0.4474793550322797,Good,Low
69,8889,154,3,0.3447730827961149,Good,1.9505319841175122,Moderate,-0.3927170060713926,Good,1.5599929889222726,Unhealthy,High
41,8990,30,0,-0.20107110354971808,Good,-0.22043141060712126,Good,-0.3927170060713926,Good,-0.70297583517195,Good,Low
69,20562,376,1,-0.20107110354971808,Good,1.1675615794627263,Moderate,-0.3927170060713926,Good,4.151457287481786,Very Unhealthy,High
58,20614,31,0,-0.20107110354971808,Good,-0.14925228291123166,Good,-0.3927170060713926,Good,-0.684726086590545,Good,Low
75,20656,47,0,-0.20107110354971808,Good,0.4201807386558853,Good,-0.3927170060713926,Good,-0.6299768408463299,Good,Low
75,20664,42,0,-0.20107110354971808,Good,0.24223291941616126,Good,-0.20238570157141153,Good,-0.66647633800914,Good,Low
12,20719,193,3,0.3447730827961149,Good,1.3455093987024502,Moderate,-0.3927170060713926,Good,2.2717331835970684,Unhealthy,High
58,20721,38,0,-0.20107110354971808,Good,0.09987466402438201,Good,-0.3927170060713926,Good,-0.73947533233476,Good,Low
44,20761,46,0,-0.7469152898955511,Good,-0.042483591367397225,Good,-0.3927170060713926,Good,-0.41097985786946967,Good,Low
121,20848,36,0,-0.20107110354971808,Good,-1.2169391983495759,Good,-0.3927170060713926,Good,-0.5934773436835199,Good,Low
122,20887,100,4,-0.20107110354971808,Good,-0.647506176782459,Good,-0.5830483105713736,Good,0.5745065655264014,Unhealthy for Sensitive Groups,Low
100,20906,59,2,-0.20107110354971808,Good,-1.0745809429577966,Good,0.5589395164285128,Good,-0.17373312631120438,Moderate,Low
100,20916,93,2,1.4364614554877808,Good,-1.003401815261907,Good,1.320264734428437,Good,0.4467583254565663,Moderate,Low
100,20920,158,3,0.8906172691419479,Good,-1.1813496345016312,Good,1.510596038928418,Good,1.6329919832478925,Unhealthy,High
116,20926,295,5,-0.20107110354971808,Good,0.7048972494394438,Moderate,-0.3927170060713926,Good,4.133207538900381,Very Unhealthy,High
22,20979,34,0,-0.20107110354971808,Good,-1.0745809429577966,Good,-0.5830483105713736,Good,-0.6299768408463299,Good,Low
166,19002,45,0,-0.20107110354971808,Good,-0.18484184675917645,Good,0.9396021254284749,Good,-0.42922960645087466,Good,Low
33,19089,73,2,-0.20107110354971808,Good,0.4913598663517749,Good,-0.5830483105713736,Good,0.08176335382846589,Moderate,Low
77,19091,32,0,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.5830483105713736,Good,-1.0314713096372403,Good,Low
155,19137,54,2,-0.7469152898955511,Good,-0.25602097445506605,Good,-0.5830483105713736,Good,-0.26498186921822947,Moderate,Low
69,19153,69,2,0.3447730827961149,Good,0.4201807386558853,Good,-0.3927170060713926,Good,0.008764359502845813,Moderate,Low
69,19161,168,3,-0.7469152898955511,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,1.8154894690619428,Unhealthy,High
70,19174,153,3,0.3447730827961149,Good,0.8116659409832782,Moderate,-0.20238570157141153,Good,1.5417432403408675,Unhealthy,High
123,19182,39,0,-0.20107110354971808,Good,-0.18484184675917645,Good,-0.3927170060713926,Good,-0.5387280979393048,Good,Low
159,19230,90,2,-0.20107110354971808,Good,0.4913598663517749,Good,-0.5830483105713736,Good,0.3920090797123512,Moderate,Low
69,19243,169,3,-0.20107110354971808,Good,1.808173728725733,Moderate,-0.5830483105713736,Good,1.8337392176433478,Unhealthy,High
129,19244,57,2,-0.20107110354971808,Good,0.06428510017643721,Good,-0.3927170060713926,Good,-0.21023262347401445,Moderate,Low
38,19283,37,0,-0.20107110354971808,Good,0.06428510017643721,Good,-0.5830483105713736,Good,-0.8854733209860002,Good,Low
69,19330,260,5,-0.20107110354971808,Good,0.4201807386558853,Good,-0.5830483105713736,Good,3.111221618341699,Very Unhealthy,High
73,19377,64,2,-0.7469152898955511,Good,0.09987466402438201,Good,-0.5830483105713736,Good,-0.0824843834041793,Moderate,Low
162,19390,55,2,-0.20107110354971808,Good,0.2778224832641061,Good,-0.5830483105713736,Good,-0.24673212063682448,Moderate,Low
127,19412,52,2,-0.20107110354971808,Good,0.13546422787232681,Good,-0.5830483105713736,Good,-0.30148136638103956,Moderate,Low
164,19415,31,0,-0.7469152898955511,Good,-0.29161053830301087,Good,-0.20238570157141153,Good,-0.684726086590545,Good,Low
77,19469,37,0,-0.20107110354971808,Good,0.06428510017643721,Good,-0.012054397071430436,Good,-0.721225583753355,Good,Low
130,19483,27,0,-0.20107110354971808,Good,-0.29161053830301087,Good,-0.5830483105713736,Good,-0.9219728181488103,Good,Low
69,19539,154,3,0.3447730827961149,Good,1.7014050371818985,Moderate,-0.3927170060713926,Good,1.5599929889222726,Unhealthy,High
146,19569,32,0,-0.7469152898955511,Good,-0.11366271906328684,Good,-0.3927170060713926,Good,-0.8672235724045951,Good,Low
146,19579,32,0,-0.7469152898955511,Good,-0.11366271906328684,Good,-0.5830483105713736,Good,-0.8307240752417852,Good,Low
161,19587,54,2,0.3447730827961149,Good,-0.25602097445506605,Good,-0.5830483105713736,Good,-0.26498186921822947,Moderate,Low
166,19607,39,0,-0.20107110354971808,Good,0.13546422787232681,Good,-0.3927170060713926,Good,-0.721225583753355,Good,Low
166,19651,76,2,0.3447730827961149,Good,-1.0745809429577966,Good,2.081589952428361,Good,0.13651259957268094,Moderate,Low
164,19653,67,2,-0.7469152898955511,Good,-0.07807315521534203,Good,-0.5830483105713736,Good,-0.02773513765996423,Moderate,Low
166,19702,123,4,0.8906172691419479,Good,-0.5407374852386245,Good,1.510596038928418,Good,0.9942507828987169,Unhealthy for Sensitive Groups,Low
69,19722,176,3,0.8906172691419479,Good,1.9149424202695673,Moderate,-0.012054397071430436,Good,1.961487457713183,Unhealthy,High
164,19745,55,2,-0.7469152898955511,Good,-0.11366271906328684,Good,-0.3927170060713926,Good,-0.24673212063682448,Moderate,Low
136,19753,69,2,-0.20107110354971808,Good,-0.07807315521534203,Good,-0.20238570157141153,Good,0.008764359502845813,Moderate,Low
166,19780,61,2,0.3447730827961149,Good,-0.3983792298468453,Good,0.3686082119285317,Good,-0.13723362914839435,Moderate,Low
58,19792,33,0,-0.20107110354971808,Good,-0.07807315521534203,Good,-0.20238570157141153,Good,-0.684726086590545,Good,Low
58,19794,34,0,-0.20107110354971808,Good,-0.22043141060712126,Good,-0.20238570157141153,Good,-0.6299768408463299,Good,Low
58,19831,33,0,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.20238570157141153,Good,-0.6482265894277349,Good,Low
166,19838,68,2,0.8906172691419479,Good,-1.1813496345016312,Good,1.7009273434283991,Good,-0.009485389078559208,Moderate,Low
58,19844,38,0,-0.7469152898955511,Good,0.09987466402438201,Good,-0.5830483105713736,Good,-0.8854733209860002,Good,Low
44,19867,43,0,-0.7469152898955511,Good,-0.042483591367397225,Good,-0.3927170060713926,Good,-0.4657291036136847,Good,Low
116,19931,276,5,0.3447730827961149,Good,3.7300101765147526,Unhealthy for Sensitive Groups,-0.3927170060713926,Good,3.786462315853685,Very Unhealthy,High
159,19952,39,0,-0.20107110354971808,Good,0.13546422787232681,Good,-0.5830483105713736,Good,-0.5752275951021149,Good,Low
37,18040,58,2,-0.20107110354971808,Good,-0.9322226875660174,Good,0.7492708209284938,Good,-0.1919828748926094,Moderate,Low
75,18047,45,0,-0.20107110354971808,Good,0.34900161095999566,Good,-0.20238570157141153,Good,-0.9584723153116202,Good,Low
45,18141,100,4,-0.20107110354971808,Good,-0.5051479213906798,Good,-0.20238570157141153,Good,0.5745065655264014,Unhealthy for Sensitive Groups,Low
5,18154,20,0,-0.7469152898955511,Good,-0.9322226875660174,Good,-0.5830483105713736,Good,-0.8854733209860002,Good,Low
75,18169,28,0,-0.20107110354971808,Good,-0.25602097445506605,Good,-0.20238570157141153,Good,-0.9037230695674052,Good,Low
100,18185,158,3,0.8906172691419479,Good,-1.1101705068057415,Good,1.320264734428437,Good,1.6329919832478925,Unhealthy,High
166,18201,42,0,-0.20107110354971808,Good,0.24223291941616126,Good,-0.20238570157141153,Good,-0.70297583517195,Good,Low
69,18217,77,2,-0.7469152898955511,Good,-0.43396879369479013,Good,-0.5830483105713736,Good,0.154762348154086,Moderate,Low
33,18231,167,3,0.8906172691419479,Good,4.690928400409263,Unhealthy,-0.3927170060713926,Good,0.9212517885730969,Unhealthy for Sensitive Groups,High
167,18307,33,0,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.20238570157141153,Good,-0.6482265894277349,Good,Low
124,18377,37,0,-0.20107110354971808,Good,-0.07807315521534203,Good,-0.20238570157141153,Good,-0.5752275951021149,Good,Low
113,18471,101,4,1.4364614554877808,Good,-0.5051479213906798,Good,-0.012054397071430436,Good,0.5927563141078065,Unhealthy for Sensitive Groups,Low
69,18494,155,3,-0.20107110354971808,Good,0.20664335556821645,Good,-0.5830483105713736,Good,1.5782427375036776,Unhealthy,High
29,18522,37,0,-0.20107110354971808,Good,-0.07807315521534203,Good,0.3686082119285317,Good,-0.5752275951021149,Good,Low
67,18533,47,0,-0.20107110354971808,Good,-0.14925228291123166,Good,-0.3927170060713926,Good,-0.3927301092880646,Good,Low
69,18605,164,3,-0.20107110354971808,Good,0.34900161095999566,Good,-0.5830483105713736,Good,1.7424904747363228,Unhealthy,High
167,18612,24,0,-0.7469152898955511,Good,-0.3983792298468453,Good,-0.5830483105713736,Good,-1.0679708068000504,Good,Low
58,18634,34,0,-0.20107110354971808,Good,-0.042483591367397225,Good,-0.20238570157141153,Good,-0.7577250809161651,Good,Low
58,18664,32,0,-0.7469152898955511,Good,-0.11366271906328684,Good,-0.3927170060713926,Good,-0.77597482949757,Good,Low
58,18672,34,0,-0.20107110354971808,Good,-0.22043141060712126,Good,-0.20238570157141153,Good,-0.6299768408463299,Good,Low
58,18676,33,0,-0.20107110354971808,Good,-0.14925228291123166,Good,0.17827690742855065,Good,-0.6482265894277349,Good,Low
52,18733,51,2,-0.20107110354971808,Good,-0.46955835754273495,Good,-0.5830483105713736,Good,-0.31973111496244455,Moderate,Low
94,18800,15,0,-0.20107110354971808,Good,-0.7542748683262934,Good,-0.5830483105713736,Good,-0.9767220638930253,Good,Low
58,18810,34,0,-0.20107110354971808,Good,-0.042483591367397225,Good,-0.20238570157141153,Good,-0.7942245780789751,Good,Low
58,18816,33,0,-0.7469152898955511,Good,-0.07807315521534203,Good,-0.3927170060713926,Good,-0.73947533233476,Good,Low
75,18881,67,2,-0.20107110354971808,Good,0.17105379172027163,Good,-0.3927170060713926,Good,-0.02773513765996423,Moderate,Low
22,18885,119,4,1.4364614554877808,Good,-1.2525287621975207,Good,0.9396021254284749,Good,0.9212517885730969,Unhealthy for Sensitive Groups,Low
116,18932,171,3,-0.20107110354971808,Good,0.2778224832641061,Good,-0.5830483105713736,Good,1.8702387148061579,Unhealthy,High
121,20016,45,0,-0.20107110354971808,Good,-0.6119166129345142,Good,-0.20238570157141153,Good,-0.42922960645087466,Good,Low
27,20080,53,2,-0.20107110354971808,Good,-0.3272001021509557,Good,-0.5830483105713736,Good,-0.2832316177996345,Moderate,Low
130,20085,39,0,-0.20107110354971808,Good,0.13546422787232681,Good,-0.5830483105713736,Good,-0.7577250809161651,Good,Low
121,20151,34,0,-0.20107110354971808,Good,-1.1813496345016312,Good,-0.5830483105713736,Good,-0.6299768408463299,Good,Low
156,20158,86,2,-0.20107110354971808,Good,-0.46955835754273495,Good,-0.3927170060713926,Good,0.31901008538673115,Moderate,Low
34,20184,28,0,-0.20107110354971808,Good,-0.9678122514139622,Good,-0.3927170060713926,Good,-0.73947533233476,Good,Low
158,20250,49,0,-0.20107110354971808,Good,0.3845911748079405,Good,-0.20238570157141153,Good,-0.3562306121252546,Good,Low
22,20318,34,0,-0.20107110354971808,Good,-1.0745809429577966,Good,-0.20238570157141153,Good,-0.6299768408463299,Good,Low
69,20377,154,3,-0.7469152898955511,Good,-0.14925228291123166,Good,-0.5830483105713736,Good,1.5599929889222726,Unhealthy,High
69,20412,155,3,-0.20107110354971808,Good,0.13546422787232681,Good,-0.5830483105713736,Good,1.5782427375036776,Unhealthy,High
104,20461,29,0,-0.20107110354971808,Good,-0.25602097445506605,Good,-0.3927170060713926,Good,-0.721225583753355,Good,Low
158,20472,45,0,-0.20107110354971808,Good,0.34900161095999566,Good,-0.5830483105713736,Good,-0.6117270922649248,Good,Low
69,19025,84,2,-0.20107110354971808,Good,-0.3983792298468453,Good,-0.5830483105713736,Good,0.2825105882239211,Moderate,Low
166,19026,61,2,-0.20107110354971808,Good,-0.22043141060712126,Good,-0.012054397071430436,Good,-0.13723362914839435,Moderate,Low
33,19046,191,3,1.4364614554877808,Good,5.545077932759938,Unhealthy,0.3686082119285317,Good,0.9577512857359068,Unhealthy for Sensitive Groups,High
71,19073,94,2,-0.20107110354971808,Good,0.5625389940476645,Moderate,-0.5830483105713736,Good,0.46500807403797134,Moderate,Low
75,19140,48,0,-0.20107110354971808,Good,0.3845911748079405,Good,-0.20238570157141153,Good,-0.37448036070665963,Good,Low
166,19193,110,4,1.4364614554877808,Good,-1.0745809429577966,Good,6.268878651427945,Good,0.7570040513404517,Unhealthy for Sensitive Groups,Low
166,19233,42,0,-0.20107110354971808,Good,0.13546422787232681,Good,0.5589395164285128,Good,-0.48397885219508974,Good,Low
124,19234,36,0,-0.20107110354971808,Good,0.028695536328492397,Good,-0.012054397071430436,Good,-0.9037230695674052,Good,Low
33,19238,20,0,-0.7469152898955511,Good,-0.5407374852386245,Good,-0.5830483105713736,Good,-1.0497210582186454,Good,Low
109,19252,52,2,-0.20107110354971808,Good,-0.006894027519452412,Good,-0.20238570157141153,Good,-0.30148136638103956,Moderate,Low
167,19291,47,0,-0.20107110354971808,Good,-0.07807315521534203,Good,-0.5830483105713736,Good,-0.3927301092880646,Good,Low
71,19322,117,4,-0.20107110354971808,Good,0.4201807386558853,Good,-0.5830483105713736,Good,0.8847522914102868,Unhealthy for Sensitive Groups,Low
69,19356,61,2,-0.20107110354971808,Good,-0.042483591367397225,Good,-0.5830483105713736,Good,-0.13723362914839435,Moderate,Low
69,19362,153,3,1.4364614554877808,Good,4.192674506538035,Unhealthy,-0.3927170060713926,Good,1.5234934917594625,Unhealthy,High
69,19363,241,5,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.5830483105713736,Good,3.1477211155045093,Very Unhealthy,High
41,19394,74,2,-0.20107110354971808,Good,0.17105379172027163,Good,-0.012054397071430436,Good,0.10001310240987092,Moderate,Low
29,19424,46,0,-0.20107110354971808,Good,-0.7186853044783486,Good,0.5589395164285128,Good,-0.41097985786946967,Good,Low
74,21537,68,2,-0.20107110354971808,Good,0.4557703025038301,Good,0.17827690742855065,Good,-0.009485389078559208,Moderate,Low
166,7029,56,2,0.3447730827961149,Good,-0.11366271906328684,Good,1.320264734428437,Good,-0.22848237205541946,Moderate,Low
69,7101,138,4,0.8906172691419479,Good,2.021711111813402,Moderate,-0.3927170060713926,Good,1.2679970116197923,Unhealthy for Sensitive Groups,Low
123,7148,56,2,-0.20107110354971808,Good,0.06428510017643721,Good,-0.3927170060713926,Good,-0.22848237205541946,Moderate,Low
130,7211,71,2,-0.20107110354971808,Good,0.34900161095999566,Good,-0.3927170060713926,Good,0.045263856665655855,Moderate,Low
166,7237,53,2,-0.20107110354971808,Good,-0.11366271906328684,Good,0.3686082119285317,Good,-0.2832316177996345,Moderate,Low
22,7261,33,0,-0.7469152898955511,Good,-0.8966331237180727,Good,-0.012054397071430436,Good,-0.6482265894277349,Good,Low
164,7271,29,0,-0.20107110354971808,Good,-0.22043141060712126,Good,0.17827690742855065,Good,-0.7942245780789751,Good,Low
166,7279,37,0,-0.20107110354971808,Good,-0.11366271906328684,Good,0.9396021254284749,Good,-0.5752275951021149,Good,Low
166,7283,65,2,0.3447730827961149,Good,-0.25602097445506605,Good,2.081589952428361,Good,-0.06423463482277426,Moderate,Low
58,7296,49,0,-0.20107110354971808,Good,0.028695536328492397,Good,-0.20238570157141153,Good,-0.3562306121252546,Good,Low
166,7300,50,0,0.3447730827961149,Good,-0.22043141060712126,Good,0.17827690742855065,Good,-0.3379808635438496,Good,Low
15,7314,66,2,-0.20107110354971808,Good,-0.25602097445506605,Good,0.5589395164285128,Good,-0.04598488624136925,Moderate,Low
166,7318,78,2,0.8906172691419479,Good,-0.8610435598701278,Good,4.555896910928116,Good,0.173012096735491,Moderate,Low
166,7350,27,0,-0.20107110354971808,Good,-0.43396879369479013,Good,0.3686082119285317,Good,-0.7577250809161651,Good,Low
69,7363,162,3,0.3447730827961149,Good,1.3099198348545056,Moderate,-0.5830483105713736,Good,1.7059909775735127,Unhealthy,High
130,7441,40,0,-0.20107110354971808,Good,0.028695536328492397,Good,-0.5830483105713736,Good,-0.5204783493578998,Good,Low
29,7451,63,2,0.3447730827961149,Good,-0.22043141060712126,Good,0.5589395164285128,Good,-0.10073413198558431,Moderate,Low
146,7455,23,0,-0.7469152898955511,Good,-0.43396879369479013,Good,-0.5830483105713736,Good,-1.1044703039628605,Good,Low
39,7473,75,2,-0.20107110354971808,Good,-0.3272001021509557,Good,-0.20238570157141153,Good,0.11826285099127594,Moderate,Low
122,7478,52,2,-0.20107110354971808,Good,-0.5763270490865694,Good,-0.5830483105713736,Good,-0.30148136638103956,Moderate,Low
116,7483,161,3,0.8906172691419479,Good,4.441801453473649,Unhealthy,-0.3927170060713926,Good,1.6877412289921077,Unhealthy,High
69,7488,99,2,-0.20107110354971808,Good,0.09987466402438201,Good,-0.5830483105713736,Good,0.5562568169449964,Moderate,Low
58,7502,63,2,-0.20107110354971808,Good,-0.14925228291123166,Good,-0.012054397071430436,Good,-0.10073413198558431,Moderate,Low
54,7544,69,2,0.3447730827961149,Good,-0.29161053830301087,Good,0.5589395164285128,Good,0.008764359502845813,Moderate,Low
172,7704,181,3,1.4364614554877808,Good,5.1891822942804895,Unhealthy,-0.3927170060713926,Good,1.3957452516896274,Unhealthy for Sensitive Groups,High
109,7723,29,0,-0.20107110354971808,Good,-0.3983792298468453,Good,0.5589395164285128,Good,-0.721225583753355,Good,Low
54,7741,51,2,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.012054397071430436,Good,-0.31973111496244455,Moderate,Low
166,7750,67,2,0.3447730827961149,Good,-0.5407374852386245,Good,2.6525838659283045,Good,-0.02773513765996423,Moderate,Low
144,7752,68,2,0.3447730827961149,Good,-0.5051479213906798,Good,-0.3927170060713926,Good,-0.009485389078559208,Moderate,Low
71,7779,50,0,-0.20107110354971808,Good,0.3845911748079405,Good,-0.5830483105713736,Good,-0.3379808635438496,Good,Low
155,7790,61,2,-0.20107110354971808,Good,-0.43396879369479013,Good,-0.5830483105713736,Good,-0.13723362914839435,Moderate,Low
69,7791,93,2,0.8906172691419479,Good,0.8116659409832782,Moderate,-0.20238570157141153,Good,0.4467583254565663,Moderate,Low
116,7813,166,3,0.8906172691419479,Good,4.6553388365613175,Unhealthy,-0.3927170060713926,Good,1.5417432403408675,Unhealthy,High
166,7834,58,2,-0.20107110354971808,Good,-0.14925228291123166,Good,-0.012054397071430436,Good,-0.1919828748926094,Moderate,Low
58,7928,60,2,-0.20107110354971808,Good,-0.18484184675917645,Good,0.5589395164285128,Good,-0.15548337772979937,Moderate,Low
58,7960,69,2,-0.20107110354971808,Good,0.06428510017643721,Good,-0.012054397071430436,Good,0.008764359502845813,Moderate,Low
164,7967,33,0,-0.20107110354971808,Good,-0.07807315521534203,Good,0.17827690742855065,Good,-0.8124743266603801,Good,Low
109,8011,52,2,-0.20107110354971808,Good,-0.006894027519452412,Good,0.17827690742855065,Good,-0.30148136638103956,Moderate,Low
69,8026,157,3,-0.20107110354971808,Good,0.06428510017643721,Good,-0.5830483105713736,Good,1.6147422346664877,Unhealthy,High
69,8063,154,3,0.8906172691419479,Good,2.30642762259696,Unhealthy for Sensitive Groups,-0.20238570157141153,Good,1.5599929889222726,Unhealthy,High
166,8127,43,0,-0.20107110354971808,Good,-0.3272001021509557,Good,0.3686082119285317,Good,-0.4657291036136847,Good,Low
80,8141,117,4,0.8906172691419479,Good,-0.07807315521534203,Good,-0.3927170060713926,Good,0.8847522914102868,Unhealthy for Sensitive Groups,Low
166,8170,60,2,0.3447730827961149,Good,-0.25602097445506605,Good,0.5589395164285128,Good,-0.15548337772979937,Moderate,Low
10,8216,67,2,-0.20107110354971808,Good,-0.11366271906328684,Good,-0.5830483105713736,Good,-0.02773513765996423,Moderate,Low
41,8221,82,2,-0.20107110354971808,Good,-0.006894027519452412,Good,-0.3927170060713926,Good,0.24601109106111108,Moderate,Low
33,8276,154,3,0.8906172691419479,Good,0.669307685591499,Moderate,0.9396021254284749,Good,1.5599929889222726,Unhealthy,High
166,8331,74,2,0.3447730827961149,Good,-0.8610435598701278,Good,4.555896910928116,Good,0.10001310240987092,Moderate,Low
161,8368,68,2,0.3447730827961149,Good,-0.5407374852386245,Good,-0.5830483105713736,Good,-0.009485389078559208,Moderate,Low
113,8405,60,2,-0.20107110354971808,Good,-0.5051479213906798,Good,-0.3927170060713926,Good,-0.15548337772979937,Moderate,Low
165,8420,18,0,-0.7469152898955511,Good,-0.6830957406304038,Good,-0.5830483105713736,Good,-0.9219728181488103,Good,Low
22,8429,31,0,-0.20107110354971808,Good,-1.0745809429577966,Good,-0.5830483105713736,Good,-0.684726086590545,Good,Low
92,8464,22,0,-0.7469152898955511,Good,-0.46955835754273495,Good,-0.5830483105713736,Good,-0.9949718124744303,Good,Low
121,8538,20,0,-0.20107110354971808,Good,-0.5407374852386245,Good,-0.3927170060713926,Good,-0.9402225667302152,Good,Low
58,8574,62,2,-0.20107110354971808,Good,-0.3272001021509557,Good,0.17827690742855065,Good,-0.11898388056698933,Moderate,Low
